CODE_DEP,DÉPARTEMENT,CODE_COM,COMMUNE,Inscrits,Abstentions,Votants,Blancs_et_nuls,Exprimés,Voix_oui,Pourcent_oui,Voix_non,Pourcent_non
73,SAVOIE,50,Bourdeau,354,85,269,8,261,167,"63,98 %",94,"36,02 %"
73,SAVOIE,51,Le Bourget-du-Lac,2 513,647,1 866,39,1 827,1 008,"55,17 %",819,"44,83 %"
73,SAVOIE,52,Bourget-en-Huile,110,16,94,4,90,56,"62,22 %",34,"37,78 %"
73,SAVOIE,53,Bourgneuf,373,96,277,5,272,92,"33,82 %",180,"66,18 %"
73,SAVOIE,54,Bourg-Saint-Maurice,4 544,1 665,2 879,84,2 795,1 510,"54,03 %",1 285,"45,97 %"
73,SAVOIE,55,Bozel,1 460,506,954,11,943,465,"49,31 %",478,"50,69 %"
73,SAVOIE,56,Bramans,439,128,311,4,307,158,"51,47 %",149,"48,53 %"
73,SAVOIE,57,Brides-les-Bains,403,109,294,3,291,183,"62,89 %",108,"37,11 %"
73,SAVOIE,58,La Bridoire,804,286,518,28,490,182,"37,14 %",308,"62,86 %"
73,SAVOIE,59,Brison-Saint-Innocent,1 533,356,1 177,31,1 146,646,"56,37 %",500,"43,63 %"
73,SAVOIE,61,Césarches,267,65,202,4,198,73,"36,87 %",125,"63,13 %"
73,SAVOIE,62,Cessens,310,91,219,10,209,114,"54,55 %",95,"45,45 %"
73,SAVOIE,63,Cevins,530,148,382,14,368,88,"23,91 %",280,"76,09 %"
73,SAVOIE,64,Challes-les-Eaux,3 273,944,2 329,61,2 268,1 269,"55,95 %",999,"44,05 %"
73,SAVOIE,65,Chambéry,29 682,9 250,20 432,424,20 008,10 810,"54,03 %",9 198,"45,97 %"
73,SAVOIE,67,La Chambre,806,232,574,5,569,233,"40,95 %",336,"59,05 %"
73,SAVOIE,68,Chamousset,335,73,262,8,254,88,"34,65 %",166,"65,35 %"
73,SAVOIE,69,Chamoux-sur-Gelon,557,158,399,6,393,149,"37,91 %",244,"62,09 %"
73,SAVOIE,70,Champagneux,345,79,266,8,258,91,"35,27 %",167,"64,73 %"
73,SAVOIE,71,Champagny-en-Vanoise,639,207,432,13,419,240,"57,28 %",179,"42,72 %"
73,SAVOIE,72,Champ-Laurent,47,10,37,1,36,20,"55,56 %",16,"44,44 %"
73,SAVOIE,73,Chanaz,376,102,274,1,273,111,"40,66 %",162,"59,34 %"
73,SAVOIE,74,La Chapelle,254,52,202,4,198,55,"27,78 %",143,"72,22 %"
73,SAVOIE,75,La Chapelle-Blanche,398,103,295,9,286,143,"50,00 %",143,"50,00 %"
73,SAVOIE,76,La Chapelle-du-Mont-du-Chat,141,22,119,4,115,54,"46,96 %",61,"53,04 %"
73,SAVOIE,77,Les Chapelles,356,123,233,2,231,119,"51,52 %",112,"48,48 %"
73,SAVOIE,78,La Chapelle-Saint-Martin,93,28,65,0,65,27,"41,54 %",38,"58,46 %"
73,SAVOIE,79,Châteauneuf,546,133,413,8,405,173,"42,72 %",232,"57,28 %"
73,SAVOIE,80,Le Châtel,176,41,135,8,127,49,"38,58 %",78,"61,42 %"
73,SAVOIE,81,Le Châtelard,423,114,309,5,304,136,"44,74 %",168,"55,26 %"
73,SAVOIE,82,La Chavanne,374,77,297,14,283,137,"48,41 %",146,"51,59 %"
73,SAVOIE,83,Les Chavannes-en-Maurienne,197,38,159,2,157,45,"28,66 %",112,"71,34 %"
73,SAVOIE,84,Chignin,642,178,464,15,449,259,"57,68 %",190,"42,32 %"
73,SAVOIE,85,Chindrieux,851,224,627,28,599,302,"50,42 %",297,"49,58 %"
73,SAVOIE,86,Cléry,283,92,191,13,178,80,"44,94 %",98,"55,06 %"
73,SAVOIE,87,Cognin,4 164,1 291,2 873,64,2 809,1 327,"47,24 %",1 482,"52,76 %"
73,SAVOIE,88,Cohennoz,163,45,118,7,111,58,"52,25 %",53,"47,75 %"
73,SAVOIE,89,Coise-Saint-Jean-Pied-Gauthier,818,234,584,22,562,220,"39,15 %",342,"60,85 %"
73,SAVOIE,90,La Compôte,205,72,133,4,129,72,"55,81 %",57,"44,19 %"
73,SAVOIE,91,Conjux,172,49,123,2,121,48,"39,67 %",73,"60,33 %"
73,SAVOIE,92,Corbel,121,22,99,2,97,38,"39,18 %",59,"60,82 %"
73,SAVOIE,93,La Côte-d'Aime,562,174,388,11,377,186,"49,34 %",191,"50,66 %"
73,SAVOIE,94,Crest-Voland,374,90,284,9,275,168,"61,09 %",107,"38,91 %"
73,SAVOIE,95,La Croix-de-la-Rochette,195,37,158,4,154,50,"32,47 %",104,"67,53 %"
73,SAVOIE,96,Cruet,742,148,594,7,587,261,"44,46 %",326,"55,54 %"
73,SAVOIE,97,Curienne,476,87,389,10,379,179,"47,23 %",200,"52,77 %"
73,SAVOIE,98,Les Déserts,656,184,472,7,465,213,"45,81 %",252,"54,19 %"
73,SAVOIE,99,Détrier,239,55,184,10,174,77,"44,25 %",97,"55,75 %"
73,SAVOIE,100,Domessin,1 315,453,862,28,834,398,"47,72 %",436,"52,28 %"
73,SAVOIE,101,Doucy-en-Bauges,96,41,55,6,49,25,"51,02 %",24,"48,98 %"
73,SAVOIE,103,Drumettaz-Clarafond,1 560,383,1 177,28,1 149,605,"52,65 %",544,"47,35 %"
73,SAVOIE,104,Dullin,282,75,207,7,200,120,"60,00 %",80,"40,00 %"
73,SAVOIE,105,Les Echelles,761,194,567,16,551,212,"38,48 %",339,"61,52 %"
73,SAVOIE,106,Ecole,235,61,174,7,167,85,"50,90 %",82,"49,10 %"
73,SAVOIE,107,Entremont-le-Vieux,542,157,385,7,378,214,"56,61 %",164,"43,39 %"
73,SAVOIE,108,Epersy,247,64,183,6,177,74,"41,81 %",103,"58,19 %"
73,SAVOIE,109,Epierre,516,165,351,5,346,129,"37,28 %",217,"62,72 %"
73,SAVOIE,110,Esserts-Blay,556,192,364,4,360,134,"37,22 %",226,"62,78 %"
73,SAVOIE,111,Etable,253,59,194,8,186,83,"44,62 %",103,"55,38 %"
73,SAVOIE,112,Feissons-sur-Isère,403,107,296,3,293,71,"24,23 %",222,"75,77 %"
73,SAVOIE,113,Feissons-sur-Salins,157,47,110,4,106,50,"47,17 %",56,"52,83 %"
73,SAVOIE,114,Flumet,556,186,370,17,353,192,"54,39 %",161,"45,61 %"
73,SAVOIE,115,Fontaine-le-Puits,125,40,85,2,83,26,"31,33 %",57,"68,67 %"
73,SAVOIE,116,Fontcouverte-la Toussuire,544,147,397,15,382,214,"56,02 %",168,"43,98 %"
73,SAVOIE,117,Fourneaux,560,178,382,9,373,147,"39,41 %",226,"60,59 %"
73,SAVOIE,118,Francin,589,133,456,8,448,208,"46,43 %",240,"53,57 %"
73,SAVOIE,119,Freney,86,21,65,2,63,16,"25,40 %",47,"74,60 %"
73,SAVOIE,120,Fréterive,343,108,235,12,223,91,"40,81 %",132,"59,19 %"
73,SAVOIE,121,Frontenex,969,266,703,17,686,288,"41,98 %",398,"58,02 %"
73,SAVOIE,122,Gerbaix,262,68,194,7,187,71,"37,97 %",116,"62,03 %"
73,SAVOIE,123,La Giettaz,380,125,255,9,246,143,"58,13 %",103,"41,87 %"
73,SAVOIE,124,Gilly-sur-Isère,2 118,585,1 533,44,1 489,738,"49,56 %",751,"50,44 %"
73,SAVOIE,126,Granier,283,69,214,6,208,146,"70,19 %",62,"29,81 %"
73,SAVOIE,127,Gresin,223,70,153,12,141,54,"38,30 %",87,"61,70 %"
73,SAVOIE,128,Grésy-sur-Aix,2 327,631,1 696,47,1 649,762,"46,21 %",887,"53,79 %"
73,SAVOIE,129,Grésy-sur-Isère,722,157,565,11,554,230,"41,52 %",324,"58,48 %"
73,SAVOIE,130,Grignon,1 237,351,886,35,851,291,"34,20 %",560,"65,80 %"
73,SAVOIE,131,Hautecour,224,59,165,4,161,76,"47,20 %",85,"52,80 %"
73,SAVOIE,132,Hauteluce,767,271,496,19,477,194,"40,67 %",283,"59,33 %"
73,SAVOIE,133,Hauteville,239,51,188,3,185,68,"36,76 %",117,"63,24 %"
73,SAVOIE,135,Hermillon,440,126,314,12,302,134,"44,37 %",168,"55,63 %"
73,SAVOIE,137,Jacob-Bellecombette,1 886,517,1 369,26,1 343,798,"59,42 %",545,"40,58 %"
73,SAVOIE,138,Jarrier,414,95,319,13,306,147,"48,04 %",159,"51,96 %"
73,SAVOIE,139,Jarsy,255,74,181,10,171,71,"41,52 %",100,"58,48 %"
73,SAVOIE,140,Jongieux,201,54,147,4,143,66,"46,15 %",77,"53,85 %"
73,SAVOIE,141,Laissaud,399,119,280,6,274,96,"35,04 %",178,"64,96 %"
73,SAVOIE,142,Landry,498,148,350,7,343,160,"46,65 %",183,"53,35 %"
73,SAVOIE,143,Lanslebourg-Mont-Cenis,548,186,362,13,349,237,"67,91 %",112,"32,09 %"
73,SAVOIE,144,Lanslevillard,352,112,240,10,230,123,"53,48 %",107,"46,52 %"
73,SAVOIE,145,Lépin-le-Lac,310,89,221,2,219,90,"41,10 %",129,"58,90 %"
73,SAVOIE,146,Lescheraines,437,109,328,17,311,136,"43,73 %",175,"56,27 %"
73,SAVOIE,147,Loisieux,151,40,111,1,110,43,"39,09 %",67,"60,91 %"
73,SAVOIE,149,Lucey,219,49,170,4,166,66,"39,76 %",100,"60,24 %"
73,SAVOIE,150,Mâcot-la-Plagne,1 583,610,973,26,947,569,"60,08 %",378,"39,92 %"
73,SAVOIE,151,Les Marches,1 584,377,1 207,23,1 184,603,"50,93 %",581,"49,07 %"
73,SAVOIE,152,Marcieux,135,41,94,4,90,34,"37,78 %",56,"62,22 %"
73,SAVOIE,153,Marthod,1 033,290,743,17,726,251,"34,57 %",475,"65,43 %"
73,SAVOIE,154,Mercury,2 056,563,1 493,37,1 456,737,"50,62 %",719,"49,38 %"
73,SAVOIE,155,Méry,949,246,703,24,679,356,"52,43 %",323,"47,57 %"
73,SAVOIE,156,Meyrieux-Trouet,243,63,180,4,176,76,"43,18 %",100,"56,82 %"
73,SAVOIE,157,Modane,2 142,682,1 460,28,1 432,621,"43,37 %",811,"56,63 %"
73,SAVOIE,158,Mognard,275,78,197,10,187,76,"40,64 %",111,"59,36 %"
73,SAVOIE,159,Les Mollettes,459,112,347,11,336,113,"33,63 %",223,"66,37 %"
73,SAVOIE,160,Montagnole,603,134,469,5,464,265,"57,11 %",199,"42,89 %"
73,SAVOIE,161,Montagny,513,190,323,13,310,168,"54,19 %",142,"45,81 %"
73,SAVOIE,162,Montailleur,448,126,322,1,321,135,"42,06 %",186,"57,94 %"
73,SAVOIE,163,Montaimont,191,64,127,2,125,53,"42,40 %",72,"57,60 %"
73,SAVOIE,164,Montcel,646,166,480,3,477,195,"40,88 %",282,"59,12 %"
73,SAVOIE,166,Montendry,40,9,31,0,31,13,"41,94 %",18,"58,06 %"
73,SAVOIE,167,Montgellafrey,159,70,89,3,86,31,"36,05 %",55,"63,95 %"
73,SAVOIE,168,Montgilbert,102,34,68,2,66,17,"25,76 %",49,"74,24 %"
73,SAVOIE,169,Montgirod,405,112,293,6,287,123,"42,86 %",164,"57,14 %"
73,SAVOIE,170,Monthion,325,89,236,10,226,78,"34,51 %",148,"65,49 %"
73,SAVOIE,171,Montmélian,2 158,662,1 496,52,1 444,593,"41,07 %",851,"58,93 %"
73,SAVOIE,173,Montricher-Albanne,461,128,333,5,328,137,"41,77 %",191,"58,23 %"
73,SAVOIE,175,Montsapey,138,37,101,3,98,40,"40,82 %",58,"59,18 %"
73,SAVOIE,176,Montvalezan,530,207,323,6,317,231,"72,87 %",86,"27,13 %"
73,SAVOIE,177,Montvernier,178,33,145,6,139,55,"39,57 %",84,"60,43 %"
73,SAVOIE,178,La Motte-en-Bauges,317,95,222,2,220,106,"48,18 %",114,"51,82 %"
73,SAVOIE,179,La Motte-Servolex,7 601,1 832,5 769,150,5 619,3 203,"57,00 %",2 416,"43,00 %"
73,SAVOIE,180,Motz,318,63,255,8,247,108,"43,72 %",139,"56,28 %"
73,SAVOIE,181,Moûtiers,1 948,678,1 270,20,1 250,593,"47,44 %",657,"52,56 %"
73,SAVOIE,182,Mouxy,1 219,246,973,26,947,488,"51,53 %",459,"48,47 %"
73,SAVOIE,183,Myans,769,204,565,10,555,288,"51,89 %",267,"48,11 %"
73,SAVOIE,184,Nances,344,84,260,6,254,141,"55,51 %",113,"44,49 %"
73,SAVOIE,186,Notre-Dame-de-Bellecombe,449,168,281,7,274,163,"59,49 %",111,"40,51 %"
73,SAVOIE,187,La Léchère,1 583,449,1 134,11,1 123,411,"36,60 %",712,"63,40 %"
73,SAVOIE,188,Notre-Dame-des-Millières,679,181,498,15,483,161,"33,33 %",322,"66,67 %"
73,SAVOIE,189,Notre-Dame-du-Cruet,117,38,79,0,79,22,"27,85 %",57,"72,15 %"
73,SAVOIE,190,Notre-Dame-du-Pré,275,88,187,10,177,84,"47,46 %",93,"52,54 %"
73,SAVOIE,191,Novalaise,1 186,330,856,19,837,451,"53,88 %",386,"46,12 %"
73,SAVOIE,192,Le Noyer,120,32,88,1,87,33,"37,93 %",54,"62,07 %"
73,SAVOIE,193,Ontex,72,14,58,2,56,23,"41,07 %",33,"58,93 %"
73,SAVOIE,194,Orelle,356,126,230,7,223,66,"29,60 %",157,"70,40 %"
73,SAVOIE,196,Pallud,514,130,384,7,377,196,"51,99 %",181,"48,01 %"
73,SAVOIE,197,Peisey-Nancroix,539,193,346,10,336,209,"62,20 %",127,"37,80 %"
73,SAVOIE,198,La Perrière,299,141,158,4,154,80,"51,95 %",74,"48,05 %"
73,SAVOIE,200,Planaise,324,66,258,15,243,110,"45,27 %",133,"54,73 %"
73,SAVOIE,201,Planay,374,162,212,2,210,69,"32,86 %",141,"67,14 %"
73,SAVOIE,202,Plancherine,286,74,212,8,204,113,"55,39 %",91,"44,61 %"
73,SAVOIE,203,Pontamafrey-Montpascal,360,93,267,9,258,80,"31,01 %",178,"68,99 %"
73,SAVOIE,204,Le Pont-de-Beauvoisin,1 066,338,728,19,709,316,"44,57 %",393,"55,43 %"
73,SAVOIE,205,Le Pontet,111,32,79,2,77,29,"37,66 %",48,"62,34 %"
73,SAVOIE,206,Pralognan-la-Vanoise,614,209,405,8,397,265,"66,75 %",132,"33,25 %"
73,SAVOIE,207,Presle,329,83,246,4,242,78,"32,23 %",164,"67,77 %"
73,SAVOIE,208,Pugny-Chatenod,572,103,469,11,458,264,"57,64 %",194,"42,36 %"
73,SAVOIE,210,Puygros,282,74,208,8,200,88,"44,00 %",112,"56,00 %"
73,SAVOIE,211,Queige,660,205,455,21,434,152,"35,02 %",282,"64,98 %"
73,SAVOIE,212,Randens,564,141,423,12,411,132,"32,12 %",279,"67,88 %"
73,SAVOIE,213,La Ravoire,4 547,1 206,3 341,71,3 270,1 771,"54,16 %",1 499,"45,84 %"
73,SAVOIE,214,Rochefort,159,30,129,1,128,62,"48,44 %",66,"51,56 %"
73,SAVOIE,215,La Rochette,2 165,691,1 474,27,1 447,647,"44,71 %",800,"55,29 %"
73,SAVOIE,216,Rognaix,249,77,172,3,169,62,"36,69 %",107,"63,31 %"
73,SAVOIE,217,Rotherens,176,48,128,4,124,44,"35,48 %",80,"64,52 %"
73,SAVOIE,218,Ruffieux,552,148,404,12,392,189,"48,21 %",203,"51,79 %"
73,SAVOIE,219,Saint-Alban-de-Montbel,389,98,291,8,283,143,"50,53 %",140,"49,47 %"
73,SAVOIE,220,Saint-Alban-des-Hurtières,258,56,202,4,198,68,"34,34 %",130,"65,66 %"
73,SAVOIE,221,Saint-Alban-des-Villards,151,52,99,3,96,36,"37,50 %",60,"62,50 %"
73,SAVOIE,222,Saint-Alban-Leysse,3 626,985,2 641,54,2 587,1 385,"53,54 %",1 202,"46,46 %"
73,SAVOIE,223,Saint-André,370,94,276,9,267,93,"34,83 %",174,"65,17 %"
73,SAVOIE,224,Saint-Avre,478,139,339,9,330,118,"35,76 %",212,"64,24 %"
73,SAVOIE,225,Saint-Baldoph,1 981,437,1 544,20,1 524,823,"54,00 %",701,"46,00 %"
73,SAVOIE,226,Saint-Béron,1 091,360,731,21,710,255,"35,92 %",455,"64,08 %"
73,SAVOIE,227,Saint-Bon-Tarentaise,1 500,572,928,16,912,594,"65,13 %",318,"34,87 %"
73,SAVOIE,228,Saint-Cassin,549,152,397,10,387,191,"49,35 %",196,"50,65 %"
73,SAVOIE,229,Saint-Christophe,320,88,232,5,227,85,"37,44 %",142,"62,56 %"
73,SAVOIE,230,Saint-Colomban-des-Villards,318,128,190,8,182,84,"46,15 %",98,"53,85 %"
73,SAVOIE,231,Saint-Etienne-de-Cuines,951,324,627,13,614,199,"32,41 %",415,"67,59 %"
73,SAVOIE,232,Sainte-Foy-Tarentaise,637,224,413,16,397,182,"45,84 %",215,"54,16 %"
73,SAVOIE,233,Saint-Franc,131,28,103,5,98,43,"43,88 %",55,"56,12 %"
73,SAVOIE,234,Saint-François-de-Sales,114,24,90,1,89,47,"52,81 %",42,"47,19 %"
73,SAVOIE,235,Saint-François-Longchamp,187,62,125,2,123,67,"54,47 %",56,"45,53 %"
73,SAVOIE,236,Saint-Genix-sur-Guiers,1 327,390,937,19,918,449,"48,91 %",469,"51,09 %"
73,SAVOIE,237,Saint-Georges-des-Hurtières,251,62,189,4,185,48,"25,95 %",137,"74,05 %"
73,SAVOIE,238,Saint-Germain-la-Chambotte,318,96,222,5,217,113,"52,07 %",104,"47,93 %"
73,SAVOIE,239,Saint-Girod,395,122,273,6,267,118,"44,19 %",149,"55,81 %"
73,SAVOIE,240,Sainte-Hélène-du-Lac,482,93,389,12,377,170,"45,09 %",207,"54,91 %"
73,SAVOIE,241,Sainte-Hélène-sur-Isère,766,239,527,11,516,151,"29,26 %",365,"70,74 %"
73,SAVOIE,242,Saint-Jean-d'Arves,258,109,149,3,146,58,"39,73 %",88,"60,27 %"
73,SAVOIE,243,Saint-Jean-d'Arvey,1 084,247,837,20,817,431,"52,75 %",386,"47,25 %"
73,SAVOIE,244,Saint-Jean-de-Belleville,402,128,274,5,269,120,"44,61 %",149,"55,39 %"
73,SAVOIE,245,Saint-Jean-de-Chevelu,485,135,350,10,340,150,"44,12 %",190,"55,88 %"
73,SAVOIE,246,Saint-Jean-de-Couz,173,33,140,5,135,48,"35,56 %",87,"64,44 %"
73,SAVOIE,247,Saint-Jean-de-la-Porte,587,158,429,7,422,178,"42,18 %",244,"57,82 %"
73,SAVOIE,248,Saint-Jean-de-Maurienne,5 057,1 797,3 260,82,3 178,1 469,"46,22 %",1 709,"53,78 %"
73,SAVOIE,249,Saint-Jeoire-Prieuré,696,147,549,13,536,265,"49,44 %",271,"50,56 %"
73,SAVOIE,250,Saint-Julien-Mont-Denis,1 250,358,892,26,866,297,"34,30 %",569,"65,70 %"
73,SAVOIE,252,Saint-Léger,186,42,144,5,139,37,"26,62 %",102,"73,38 %"
73,SAVOIE,253,Saint-Marcel,496,176,320,13,307,119,"38,76 %",188,"61,24 %"
73,SAVOIE,254,Sainte-Marie-d'Alvey,102,17,85,2,83,40,"48,19 %",43,"51,81 %"
73,SAVOIE,255,Sainte-Marie-de-Cuines,510,137,373,12,361,108,"29,92 %",253,"70,08 %"
73,SAVOIE,256,Saint-Martin-d'Arc,275,82,193,2,191,70,"36,65 %",121,"63,35 %"
73,SAVOIE,257,Saint-Martin-de-Belleville,1 914,812,1 102,12,1 090,709,"65,05 %",381,"34,95 %"
73,SAVOIE,258,Saint-Martin-de-la-Porte,566,157,409,12,397,114,"28,72 %",283,"71,28 %"
73,SAVOIE,259,Saint-Martin-sur-la-Chambre,355,103,252,9,243,81,"33,33 %",162,"66,67 %"
73,SAVOIE,260,Saint-Maurice-de-Rotherens,153,30,123,3,120,58,"48,33 %",62,"51,67 %"
73,SAVOIE,261,Saint-Michel-de-Maurienne,1 956,639,1 317,28,1 289,467,"36,23 %",822,"63,77 %"
73,SAVOIE,262,Saint-Nicolas-la-Chapelle,347,55,292,13,279,120,"43,01 %",159,"56,99 %"
73,SAVOIE,263,Saint-Offenge-Dessous,429,122,307,10,297,162,"54,55 %",135,"45,45 %"
73,SAVOIE,264,Saint-Offenge-Dessus,196,49,147,6,141,68,"48,23 %",73,"51,77 %"
73,SAVOIE,265,Saint-Ours,346,86,260,8,252,137,"54,37 %",115,"45,63 %"
73,SAVOIE,266,Saint-Oyen,190,58,132,1,131,45,"34,35 %",86,"65,65 %"
73,SAVOIE,267,Saint-Pancrace,255,63,192,5,187,84,"44,92 %",103,"55,08 %"
73,SAVOIE,268,Saint-Paul-sur-Isère,391,110,281,7,274,72,"26,28 %",202,"73,72 %"
73,SAVOIE,269,Saint-Paul,402,85,317,12,305,129,"42,30 %",176,"57,70 %"
73,SAVOIE,270,Saint-Pierre-d'Albigny,2 362,611,1 751,47,1 704,777,"45,60 %",927,"54,40 %"
73,SAVOIE,271,Saint-Pierre-d'Alvey,177,38,139,0,139,78,"56,12 %",61,"43,88 %"
73,SAVOIE,272,Saint-Pierre-de-Belleville,127,23,104,6,98,27,"27,55 %",71,"72,45 %"
73,SAVOIE,273,Saint-Pierre-de-Curtille,214,57,157,4,153,61,"39,87 %",92,"60,13 %"
73,SAVOIE,274,Saint-Pierre-d'Entremont,294,68,226,2,224,121,"54,02 %",103,"45,98 %"
73,SAVOIE,275,Saint-Pierre-de-Genebroz,219,65,154,8,146,68,"46,58 %",78,"53,42 %"
73,SAVOIE,276,Saint-Pierre-de-Soucy,298,68,230,8,222,110,"49,55 %",112,"50,45 %"
73,SAVOIE,277,Sainte-Reine,135,39,96,1,95,51,"53,68 %",44,"46,32 %"
73,SAVOIE,278,Saint-Rémy-de-Maurienne,951,310,641,24,617,244,"39,55 %",373,"60,45 %"
73,SAVOIE,280,Saint-Sorlin-d'Arves,372,145,227,3,224,114,"50,89 %",110,"49,11 %"
73,SAVOIE,281,Saint-Sulpice,559,147,412,8,404,215,"53,22 %",189,"46,78 %"
73,SAVOIE,282,Saint-Thibaud-de-Couz,637,201,436,9,427,155,"36,30 %",272,"63,70 %"
73,SAVOIE,283,Saint-Vital,504,117,387,12,375,125,"33,33 %",250,"66,67 %"
73,SAVOIE,284,Salins-les-Thermes,597,160,437,5,432,235,"54,40 %",197,"45,60 %"
73,SAVOIE,285,Séez,1 489,431,1 058,27,1 031,472,"45,78 %",559,"54,22 %"
73,SAVOIE,286,Serrières-en-Chautagne,626,152,474,13,461,185,"40,13 %",276,"59,87 %"
73,SAVOIE,287,Sollières-Sardières,197,59,138,4,134,51,"38,06 %",83,"61,94 %"
73,SAVOIE,288,Sonnaz,947,233,714,22,692,390,"56,36 %",302,"43,64 %"
73,SAVOIE,289,La Table,258,59,199,5,194,62,"31,96 %",132,"68,04 %"
73,SAVOIE,290,Termignon,332,94,238,5,233,92,"39,48 %",141,"60,52 %"
73,SAVOIE,292,Thénésol,200,59,141,6,135,51,"37,78 %",84,"62,22 %"
73,SAVOIE,293,Thoiry,356,85,271,10,261,122,"46,74 %",139,"53,26 %"
73,SAVOIE,294,La Thuile,232,53,179,7,172,56,"32,56 %",116,"67,44 %"
73,SAVOIE,296,Tignes,1 263,615,648,5,643,368,"57,23 %",275,"42,77 %"
73,SAVOIE,297,Tournon,357,77,280,9,271,90,"33,21 %",181,"66,79 %"
73,SAVOIE,298,Tours-en-Savoie,618,173,445,9,436,152,"34,86 %",284,"65,14 %"
73,SAVOIE,299,Traize,219,51,168,2,166,95,"57,23 %",71,"42,77 %"
73,SAVOIE,300,Tresserve,2 269,715,1 554,35,1 519,927,"61,03 %",592,"38,97 %"
73,SAVOIE,301,Trévignin,534,167,367,8,359,177,"49,30 %",182,"50,70 %"
73,SAVOIE,302,La Trinité,232,71,161,3,158,58,"36,71 %",100,"63,29 %"
73,SAVOIE,303,Ugine,4 807,1 638,3 169,70,3 099,1 231,"39,72 %",1 868,"60,28 %"
73,SAVOIE,304,Val-d'Isère,1 328,601,727,5,722,519,"71,88 %",203,"28,12 %"
73,SAVOIE,305,Valezan,155,37,118,0,118,76,"64,41 %",42,"35,59 %"
73,SAVOIE,306,Valloire,1 088,386,702,15,687,426,"62,01 %",261,"37,99 %"
73,SAVOIE,307,Valmeinier,331,112,219,2,217,103,"47,47 %",114,"52,53 %"
73,SAVOIE,308,Venthon,454,113,341,9,332,134,"40,36 %",198,"59,64 %"
73,SAVOIE,309,Verel-de-Montbel,185,47,138,4,134,48,"35,82 %",86,"64,18 %"
73,SAVOIE,310,Verel-Pragondran,370,72,298,5,293,161,"54,95 %",132,"45,05 %"
73,SAVOIE,311,Le Verneil,72,13,59,2,57,17,"29,82 %",40,"70,18 %"
73,SAVOIE,312,Verrens-Arvey,516,132,384,11,373,157,"42,09 %",216,"57,91 %"
73,SAVOIE,313,Verthemex,151,40,111,6,105,43,"40,95 %",62,"59,05 %"
73,SAVOIE,314,Villard-d'Héry,178,25,153,3,150,60,"40,00 %",90,"60,00 %"
73,SAVOIE,315,Villard-Léger,304,69,235,12,223,73,"32,74 %",150,"67,26 %"
73,SAVOIE,316,Villard-Sallet,160,37,123,5,118,50,"42,37 %",68,"57,63 %"
73,SAVOIE,317,Villard-sur-Doron,541,188,353,12,341,122,"35,78 %",219,"64,22 %"
73,SAVOIE,318,Villarembert,283,146,137,2,135,66,"48,89 %",69,"51,11 %"
73,SAVOIE,320,Villargondran,680,174,506,11,495,149,"30,10 %",346,"69,90 %"
73,SAVOIE,321,Villarlurin,283,69,214,4,210,78,"37,14 %",132,"62,86 %"
73,SAVOIE,322,Villarodin-Bourget,405,117,288,7,281,133,"47,33 %",148,"52,67 %"
73,SAVOIE,323,Villaroger,395,110,285,5,280,115,"41,07 %",165,"58,93 %"
73,SAVOIE,324,Villaroux,180,32,148,2,146,70,"47,95 %",76,"52,05 %"
73,SAVOIE,326,Vimines,1 269,281,988,24,964,561,"58,20 %",403,"41,80 %"
73,SAVOIE,327,Vions,252,79,173,3,170,64,"37,65 %",106,"62,35 %"
73,SAVOIE,328,Viviers-du-Lac,1 252,405,847,21,826,446,"54,00 %",380,"46,00 %"
73,SAVOIE,329,Voglans,1 070,301,769,14,755,338,"44,77 %",417,"55,23 %"
73,SAVOIE,330,Yenne,1 989,608,1 381,34,1 347,569,"42,24 %",778,"57,76 %"
74,HAUTE SAVOIE,1,Abondance,1 075,370,705,28,677,299,"44,17 %",378,"55,83 %"
74,HAUTE SAVOIE,2,Alby-sur-Chéran,1 036,278,758,25,733,340,"46,38 %",393,"53,62 %"
74,HAUTE SAVOIE,3,Alex,654,149,505,15,490,276,"56,33 %",214,"43,67 %"
74,HAUTE SAVOIE,4,Allèves,232,52,180,2,178,87,"48,88 %",91,"51,12 %"
74,HAUTE SAVOIE,5,Allinges,2 376,608,1 768,45,1 723,824,"47,82 %",899,"52,18 %"
74,HAUTE SAVOIE,6,Allonzier-la-Caille,762,183,579,17,562,286,"50,89 %",276,"49,11 %"
74,HAUTE SAVOIE,7,Amancy,1 360,383,977,32,945,515,"54,50 %",430,"45,50 %"
74,HAUTE SAVOIE,8,Ambilly,3 489,1 445,2 044,36,2 008,1 112,"55,38 %",896,"44,62 %"
74,HAUTE SAVOIE,9,Andilly,459,143,316,7,309,193,"62,46 %",116,"37,54 %"
74,HAUTE SAVOIE,10,Annecy,29 926,10 185,19 741,432,19 309,11 649,"60,33 %",7 660,"39,67 %"
74,HAUTE SAVOIE,11,Annecy-le-Vieux,14 018,4 187,9 831,227,9 604,6 523,"67,92 %",3 081,"32,08 %"
74,HAUTE SAVOIE,12,Annemasse,13 690,5 207,8 483,170,8 313,4 261,"51,26 %",4 052,"48,74 %"
74,HAUTE SAVOIE,13,Anthy-sur-Léman,1 254,307,947,15,932,562,"60,30 %",370,"39,70 %"
74,HAUTE SAVOIE,14,Arâches,1 341,465,876,24,852,523,"61,38 %",329,"38,62 %"
